10.4677	65.57404
10.4671	65.64348
10.4888	65.7111
10.4253	65.74526
10.429	65.76472
10.3933	65.80391999999999
10.3486	65.78376
10.3077	65.72426
10.3164	65.6985
10.2436	65.70648
10.2317	65.61855999999999
10.1055	65.58048
10.0157	65.66391999999999
9.87861	65.71516
9.873	65.74932
9.89271	65.79132
9.87407	65.81273999999999
9.8803	65.82925999999999
9.83376	65.82057999999999
9.68215	65.88806
9.60769	65.88722
9.61161	65.90332
9.61314	65.91312
9.62267	65.91731999999999
9.63337	65.91745999999999
9.6348	65.9267
9.63749	65.93552
9.63409	65.94489999999999
9.62963	65.95204
9.62199	65.95918
9.62642	65.9666
9.63511	65.97905999999999
9.63013	65.98508
9.62555	65.99432
9.62603	66.00566
9.61378	66.00832
9.60493	66.01335999999999
9.60057	66.02246
9.59375	66.02834
9.58566	66.0345
9.57916	66.03996
9.57667	66.04598
9.57446	66.0569
9.57404	66.0653
9.57937	66.07314
9.58505	66.08014
9.5871	66.08644
9.58035	66.09693999999999
9.57537	66.10379999999999
9.568	66.1087
9.56027	66.11247999999999
9.55575	66.11667999999999
9.56051	66.12437999999999
9.56598	66.1304
9.57075	66.13782
9.5625	66.14944
9.5557	66.15784
9.54737	66.16484
9.54146	66.17226
9.53676	66.17688
9.53158	66.18276
9.58959	66.2438
9.61471	66.30274
9.67739	66.33731999999999
9.65624	66.3677
9.6483	66.40746
9.66318	66.43042
9.61089	66.4601
9.59994	66.45184
9.55836	66.50475999999999
9.56473	66.55222
9.73465	66.54984
9.74723	66.60374
9.77421	66.63552
9.81813	66.62432
9.82386	66.5882
9.81312	66.57097999999999
9.87367	66.54298
9.881	66.5679
9.9206	66.54466
9.95506	66.55166
9.97118	66.57056
9.96118	66.5322
9.99221	66.50952
9.99733	66.48067999999999
10.0439	66.48487999999999
10.0499	66.45352
10.0907	66.4391
10.1008	66.40424
10.0948	66.38575999999999
10.0688	66.37624
10.0843	66.35943999999999
10.0959	66.29672
10.1173	66.32332
10.1606	66.31407999999999
10.1785	66.35076
10.2098	66.3313
10.2268	66.35006
10.2317	66.32136
10.193	66.25724
10.2091	66.23638
10.1707	66.20936
10.1646	66.18289999999999
10.2315	66.17772
10.3452	66.23946
10.3899	66.32556
10.4335	66.33018
10.4229	66.3467
10.4357	66.38156
10.4715	66.4062
10.4628	66.48208
10.4384	66.48334
10.4332	66.49664
10.4517	66.58049999999999
10.4322	66.6197
10.4777	66.6239
10.4534	66.58539999999999
10.4911	66.56286
10.5613	66.55026
10.6	66.60304
10.6268	66.58638
10.6862	66.58413999999999
10.6914	66.56397999999999
10.7463	66.55502
10.772	66.52253999999999
10.8831	66.55333999999999
10.8976	66.52814
10.9185	66.52239999999999
10.8704	66.5028
10.8629	66.4692
10.9265	66.4692
10.9218	66.44694
10.9785	66.39094
10.9648	66.3684
10.9775	66.35453999999999
11.1104	66.35607999999999
11.1511	66.3929
11.246	66.40858
11.2574	66.39653999999999
11.2241	66.34768
11.2739	66.3474
11.2905	66.35831999999999
11.2938	66.40214
11.3244	66.4104
11.3416	66.43252
11.424	66.42384
11.4138	66.45156
11.388	66.46065999999999
11.4373	66.51848
11.5148	66.50196
11.581	66.51652
11.5976	66.53178
11.5929	66.57391999999999
11.6363	66.63748
11.6676	66.62068
11.7768	66.63286
11.7962	66.61676
11.8568	66.61059999999999
11.8624	66.63636
12.0168	66.67038
12.0277	66.64938
12.0718	66.65917999999999
12.2092	66.64154
12.2208	66.65386
12.2165	66.67429999999999
12.1743	66.77832
12.2319	66.79918
12.2542	66.83586
12.2705	66.82018000000001
12.248	66.76768
12.2587	66.74668
12.3297	66.77355999999999
12.3654	66.76082
12.4359	66.78098
12.4402	66.75381999999999
12.4667	66.71574
12.506	66.68032
12.5323	66.69445999999999
12.5773	66.68816
12.6053	66.75088
12.7366	66.75507999999999
12.761	66.73155999999999
12.7827	66.74625999999999
12.7791	66.72694
12.7645	66.72064
12.771	66.703
12.8266	66.66268
12.7988	66.64952
12.7813	66.6141
12.7998	66.58596
12.8459	66.57322
12.8516	66.54522
12.8848	66.53402
12.913	66.49538
12.9698	66.4678
12.9792	66.4678
12.9791	66.48418
13.0134	66.45197999999999
13.0537	66.49271999999999
13.0533	66.52365999999999
13.0363	66.55109999999999
13.0647	66.59128
13.0533	66.59184
13.0478	66.61858
13.0764	66.62236
13.066	66.65035999999999
13.1055	66.69488
13.0781	66.74024
13.0815	66.76782
13.0435	66.80926
13.0096	66.82186
12.9888	66.79792
12.9565	66.79918
12.9112	66.82368
12.9493	66.88486
12.9376	66.89956
12.9656	66.92363999999999
13.0011	66.99308
12.9389	67.11978
12.922	67.11586
12.9114	67.1426
12.8812	67.1454
12.8597	67.22856
12.7575	67.32249999999999
12.753	67.36407999999999
12.7648	67.39012
12.7871	67.37975999999999
12.8035	67.4121
12.8559	67.44752
12.8682	67.48504
12.9631	67.50352
13.0208	67.56455999999999
13.1848	67.61789999999999
13.2602	67.6172
13.348	67.6732
13.4106	67.72877999999999
13.4366	67.80102
13.4238	67.84512
13.4547	67.92786
13.4357	67.99043999999999
13.4849	67.99422
13.5019	68.00919999999999
13.5031	68.0351
13.5671	67.99184
13.5944	68.00653999999999
13.721	67.92338
13.746	67.94969999999999
13.7508	67.98693999999999
13.7578	67.9938
13.7633	67.97952
13.8099	68.02726
13.8012	68.03537999999999
13.8257	68.09768
13.8101	68.11532
13.8144	68.18378
13.787	68.2101
13.8042	68.21947999999999
13.8179	68.264
13.8358	68.28052
13.8667	68.28191999999999
13.918	68.24188
13.9344	68.21149999999999
13.9986	68.1926
14.0205	68.16152
14.0573	68.1464
14.0514	68.11966
14.0244	68.11756
14.0123	68.1009
14.0204	68.0855
14.0479	68.08144
14.0507	68.04993999999999
14.1062	68.02936
14.1944	68.03621999999999
14.2372	68.01424
14.2707	68.01689999999999
14.2863	67.99282
14.3143	67.98231999999999
14.3164	67.95711999999999
14.3484	67.97868
14.3601	68.00836
14.3811	67.9938
14.3893	68.0316
14.4329	68.03453999999999
14.45	68.06254
14.444	68.103
14.4694	68.10958
14.5014	68.06855999999999
14.5635	68.05204
14.6113	68.08088
14.6245	68.05022
14.6548	68.04615999999999
14.6633	68.01872
14.7031	68.02109999999999
14.7194	68.04615999999999
14.7121	68.11784
14.7236	68.15326
14.7361	68.18195999999999
14.8068	68.23067999999999
14.8101	68.29172
14.8799	68.29648
14.9608	68.26427999999999
14.98	68.28304
14.9818	68.29746
14.9558	68.31272
14.9707	68.37823999999999
14.982	68.38607999999999
14.9751	68.4236
14.9886	68.4313
14.9951	68.46419999999999
14.983	68.50312
14.9822	68.5706
15.0009	68.58991999999999
14.999	68.61512
15.0674	68.62295999999999
15.0689	68.59454
15.1577	68.59412
15.1761	68.52874
15.2228	68.54722
15.2625	68.53993999999999
15.2819	68.5958
15.306	68.57423999999999
15.3639	68.57592
15.4218	68.52887999999999
15.4694	68.53182
15.4702	68.51922
15.4978	68.5146
15.5071	68.47722
15.6189	68.45706
15.6868	68.404
15.7576	68.39728
15.7764	68.4236
15.8035	68.42514
15.8757	68.40777999999999
15.881	68.3851
15.9018	68.38524
15.8954	68.37068
15.932	68.36731999999999
15.931	68.3438
15.9564	68.35528
15.9454	68.3319
15.9529	68.31971999999999
16.0451	68.25518
16.1075	68.2332
16.1955	68.23782
16.3187	68.21892
16.3586	68.23348
16.3593	68.22088
16.3799	68.21556
16.4253	68.25574
16.4497	68.30753999999999
16.5243	68.31118
16.5437	68.33106
16.6072	68.28345999999999
16.6543	68.292
16.6756	68.27394
16.6835	68.22269999999999
16.7189	68.23501999999999
16.7979	68.19344
16.8627	68.19372
16.88	68.21569999999998
16.9174	68.18336
16.9226	68.06981999999999
16.9398	68.06548
16.9413	68.05091999999999
16.9321	68.00779999999999
16.9521	67.96719999999999
16.9436	67.93486
16.9121	67.92002
16.915	67.8993
16.8911	67.89509999999999
16.8868	67.87003999999999
16.8494	67.8321
16.8622	67.78912
16.849	67.78366
16.8488	67.7376
16.8341	67.73661999999999
16.8462	67.69181999999999
16.8738	67.68929999999999
16.8701	67.6781
16.9063	67.65696
16.8879	67.62812
16.8962	67.61622
16.9214	67.5857
16.9484	67.58542
16.9476	67.53712
16.9738	67.4751
16.9752	67.4422
17.032	67.39977999999999
17.0582	67.40314
17.0701	67.36492
17.0786	67.36617999999999
17.0721	67.35553999999999
17.0925	67.33272
17.0709	67.30359999999999
17.0894	67.2945
17.0708	67.27952
17.0898	67.26621999999999
17.0693	67.24718
17.0954	67.23107999999999
17.1101	67.24521999999999
17.1379	67.23765999999999
